,0
465,0.8968389546700407
466,0.40661716545642845
467,0.7538990104822412
468,0.8313286700511247
469,0.7407326266818435
470,0.7275407699230133
471,0.9680121684602456
472,0.8016982510032521
473,0.9921794006615461
474,0.8646752694250222
475,0.9971939645452605
476,0.9954318998042412
477,0.8440754607934352
478,0.5873222898353243
479,0.9096908816248088
480,0.8291160845605949
481,0.0045349257655313835
482,0.5438520061327271
483,0.8642331343277458
484,0.9003346291894473
485,0.3002360923741977
486,0.788823494588104
487,0.6745166037903466
488,0.9190589570196304
489,0.13926894947950863
490,0.8558693864923567
491,0.7642154875311423
492,0.5228460892349561
493,0.9990544817893533
494,0.8522320071753768
495,0.7677916850273596
496,0.9933566156114387
497,0.927838871122147
498,0.7941518857894699
499,0.2826658150919512
500,0.8536350479106445
501,0.9241617199952763
502,0.9451610861924259
503,0.9461661110302351
504,0.8671645133986573
505,0.5723785045563728
506,0.24240096325141913
507,0.781884694964941
508,0.37293516977508856
509,0.8532766473620866
510,0.9628228032793578
511,0.3990929418230236
512,0.9586791683869796
513,0.9206440143956616
514,0.9405929907964349
515,0.8391881671539219
516,0.9287176599720162
517,0.9404680470004954
518,0.4654712794629452
519,0.8734304234111541
520,0.8632505406097567
521,0.872735415437723
522,0.9996550943009298
523,0.5988130336801972
524,0.10413297368517227
525,0.2809244155386935
526,0.9687406459947917
527,0.8046087944383968
528,0.8075150259841245
529,0.9708600425117965
530,0.994781500924343
531,0.8532766473620866
532,0.8298899350171468
533,0.9903166081729697
534,0.4845844476763932
535,0.9113508569185691
536,0.8959573771175519
537,0.23890781590108734
538,0.7783879906899867
539,0.7223513002317177
540,0.8229014965266402
541,0.9913029317377153
542,0.9964208178228873
543,0.8082223384345055
544,0.9997621962639747
545,0.9781198489303464
546,0.8607326455733824
547,0.8955596732631358
548,0.9708600425117965
549,0.001713362896186621
550,0.7547359785519191
551,0.9146321773837848
552,0.7530611801618404
553,0.5228460892349561
554,0.48630598804477454
555,0.9656009186756561
556,0.6924560898539015
557,0.9249342158811427
558,0.8508239354726544
559,0.2791859571231067
560,0.9849066711923843
561,0.8041603583775954
562,0.5737051994636846
563,0.889701600001063
564,0.6548826315362464
565,0.7939788189112975
566,0.346921671937807
567,0.8320198180050935
568,0.9873823484437056
569,0.8466522801489795
570,0.8776988153858736
571,0.9869040512177081
572,0.992454212939103
573,0.8915040026427135
574,0.8666776655783291
575,0.9642552031349124
576,0.9968713686151925
577,0.9755979955177269
578,0.8892491342099809
579,0.5609887187789278
580,0.8091848719493577
581,0.9799450466948653
582,0.9266130261984147
583,0.9700966958676078
584,0.9358754400272274
585,0.5723785045563728
586,0.8313351596521983
587,0.9059093346627566
588,0.9730954267971978
589,0.9766369911474946
590,0.8617715564759305
591,0.8147144921742244
592,0.9700966958676078
593,0.8818926292499853
594,0.895726922257369
595,0.9990945313164123
596,0.9016327864671916
597,0.9904666636511977
598,0.6006923186749925
599,0.7794286281082143
600,0.81691041780177
601,0.48649727955534106
602,0.8887704238795578
603,0.833543727848059
604,0.9608200527153723
605,0.2575437658138813
606,0.8686209189929985
607,0.22038640198760595
608,0.0048291169678944534
609,0.8627582238723366
610,0.30734027710908496
611,0.5247577039505932
612,0.49797709096786935
613,0.8814443792041622
614,0.8963985470893387
615,0.6138089877520307
616,0.8578137351834434
617,0.5552827464478287
618,0.7412427632496325
619,0.9206440143956616
620,0.9941973249357237
621,0.7552377442179271
622,0.8946293045262458
623,0.389717589713388
624,0.999982871896102
625,0.9799268492778027
626,0.37851517136560053
627,0.4616532468675665
628,0.8946293045262458
629,0.8517576967027239
630,0.8114034972694213
631,0.8809787050463067
632,0.9448242598102696
633,0.24007046706724255
634,0.9982467957155068
635,0.7677916850273596
636,0.10783512582405752
637,0.7968244690111765
638,0.9965480113153491
639,0.7876721466094729
640,0.2826658150919512
641,0.8920227752265086
642,0.9350291003652254
643,0.1575641547052563
644,0.797959001687231
645,0.5590874905714015
646,0.9999089757094664
647,0.8637421778172448
648,0.9464518463109916
649,0.9272314361578232
650,0.8341928459466756
651,0.9770916428135128
652,0.9445911076936238
653,0.5400369210549969
654,0.9549032669275327
655,0.998425774215459
656,0.8617715564759305
657,0.926469083298883
658,0.779555556437229
659,0.8695883961631081
660,0.6942363442360492
661,0.13926894947950863
662,0.08756399069548715
663,0.732874254801077
664,0.9017831066551674
665,0.6616375462085512
666,0.5742736390882663
667,0.6942363442360492
668,0.854789692322593
669,0.36182094499267814
670,0.8729526218845994
671,0.9961363156345197
672,0.8844591382987814
673,0.8435581867089659
674,0.42550978741913936
675,0.9913029317377153
676,0.05161161833659711
677,0.8710343987379322
678,0.9837938785170857
679,0.9940898396774854
680,0.7794286281082143
681,0.03527297830174159
682,0.9276113382901042
683,0.8196423636945077
684,0.9150386981103314
685,0.781884694964941
686,0.8256012675188809
687,0.8994653245861152
688,0.0
689,0.6581723837055294
690,0.8218174604647721
691,0.9986417350951382
692,0.7945490092241553
693,0.8383507676232463
694,0.7547359785519191
695,0.36551867208209354
696,0.9978314373565579
697,0.9427024724039328
698,0.6775833375199963
699,0.8819093294838581
700,0.7642250258093735
701,0.9650531499811358
702,0.1662883962364664
703,0.9680169129225848
704,0.9764081080056016
705,0.8465697836880347
706,0.8896111663963175
707,0.7719311438396187
708,0.8047208485016352
709,0.9111608681677777
710,0.969324292466526
711,0.8646752694250222
712,0.7660104784891755
713,0.9348729505745753
714,0.7647112062989967
715,0.9321327079944204
716,0.9529697531081694
717,0.835196368964999
718,0.9742892945497602
719,0.9872537339612811
720,0.8607821849644985
721,0.9998672004538797
722,0.8053367523588124
723,0.8705530945264492
724,0.9974522936466842
725,0.9987882792512035
726,0.7642250258093735
727,0.998886597460817
728,0.9730844538743096
729,0.861535092787964
730,0.9244822894761429
731,0.9986094429502669
732,0.46356202578142525
733,0.8605739151261829
734,0.8977174779899404
735,0.9935265831149
736,0.0
737,0.8261411190365756
738,0.5837342608450136
739,0.9860248117494469
740,0.36551867208209354
741,0.8119567465392383
742,0.8831786857556432
743,0.9805129756276765
744,0.9301346715752671
745,0.4692911114775866
746,0.24340185381695656
747,0.8557950924583468
748,0.9016327864671916
749,0.7013312175337667
750,0.9993960908369409
751,0.860286488083296
752,0.07116284131082473
753,0.9518646891029295
754,0.44107545989287056
755,0.36551867208209354
756,0.41416094352986965
757,0.8024755997574605
758,0.9042081068257599
759,0.8705530945264492
760,0.8196423636945077
761,0.9681751173436958
762,0.9033527878501811
763,0.8079133684149863
764,0.34710483207675935
765,0.37777032663220966
766,0.8568979736970916
767,0.5324006892562205
768,0.9352824411978864
769,0.8097403701813766
770,0.6799238955691447
771,0.391589867050707
772,0.8671645133986573
773,0.9869080941784708
774,0.9887545444739584
775,0.6231337349751921
776,0.9964208178228873
777,0.8622652287720393
778,0.9998784639563482
779,0.8582969869532587
780,0.7113734627593442
781,0.8507417975467877
782,0.9988423719297035
783,0.7275407699230133
784,0.835723647236829
785,0.9454970043011799
786,0.5685854246147075
787,0.6581723837055294
788,0.8465697836880347
789,0.00865176215494956
790,0.9971856951346112
791,0.694825399246047
792,0.2879074114494762
793,0.5018041712027619
794,0.9996667440071821
795,0.8857339619665805
796,0.81691041780177
797,0.23345036141711728
798,0.9054852068854231
799,0.36699975674171825
800,0.7153902899526324
801,0.8844591382987814
802,0.3489375400053888
803,0.9991412942231866
804,0.5988130336801972
805,0.8695883961631081
806,0.8185513216590479
807,0.25010629865252276
808,0.889649874688248
809,0.8075150259841245
810,0.925703340094502
811,0.9029239561828226
812,0.8422622302366498
813,0.9966946982288679
814,0.9125874084731602
815,0.9940779591605564
816,0.773227242849523
817,0.7951186705576277
818,0.9768749134121333
819,0.9080181292126055
820,0.9938500372978663
821,0.8102953079234299
822,0.7922650857670301
823,0.389717589713388
824,0.9956616009536143
825,0.9071769849282625
826,0.4330954760007203
827,0.8990295158601701
828,0.6745166037903466
829,0.007138221446844728
830,0.26196861636135704
831,0.9987329690287878
832,0.36551867208209354
833,0.31987048789310024
834,0.8941850966606923
835,0.8576980494946087
836,0.8622652287720393
837,0.9998784639563482
838,0.9150386981103314
839,0.9444865263217672
840,0.11925107646180944
841,0.6745166037903466
842,0.994781500924343
843,0.847678528941606
844,0.6590850074891338
845,0.78042992233912
846,0.9214315672690152
847,0.9241617199952763
848,0.45593000786014737
849,0.9388423090181214
850,0.9970135006347789
851,0.7890687818991104
852,0.9307959914943337
853,0.13516938503022424
854,0.9872537339612811
855,0.21555005909046399
856,0.8422712500581487
857,0.007138221446844728
858,0.7101391161742919
859,0.9997477771797354
860,0.8552927228189695
861,0.9729490098108519
862,0.9980445324624938
863,0.5685854246147075
864,0.3934635658431571
865,0.6599971053452122
866,0.9682803874393148
867,0.8981671296786718
868,0.8212745626024308
869,0.21074893083516888
870,0.8682331521504238
871,0.030600033945902494
872,0.8993783914710668
873,0.9162533731717508
874,0.9222157904839688
875,0.7624353584985339
876,0.9984381956050162
877,0.7882480786696572
878,0.9984934793718026
879,0.44640309673140477
880,0.8141640803659677
881,0.3505886831060876
882,0.9382535387902496
883,0.9773174090035244
884,0.6727095090420209
885,0.6690884727892313
886,0.5190219921263873
887,0.585056635121801
888,0.9999487515707042
889,0.9999221504978536
890,0.9672760191984169
891,0.78042992233912
892,0.0
893,0.9740237579259703
894,0.7890687818991104
895,0.9017831066551674
896,0.8591964029206167
897,0.9400139753053589
898,0.9994147800009756
899,0.9434678948887661
900,0.934666441724796
901,0.9123055536325011
902,0.9833209330551916
903,0.970352152611403
904,0.9088529912784519
905,0.9948324969330451
906,0.9867336276982064
907,0.9378601441618222
908,0.8919527323371605
909,0.06805753793553926
910,0.9407119227081272
911,0.9952193934808992
912,0.9619102586794656
913,0.8075150259841245
914,0.8479927988161499
915,0.9996075685113075
916,0.8373017783314607
917,0.9578529015984437
918,0.9566837892693245
919,0.7954161906909554
920,0.6119394586186739
921,0.8865187622293498
922,0.27398847783064384
923,0.3126954610302053
924,0.983600935869696
925,0.35813049814479947
926,0.7240841447947665
927,0.7859412652490776
928,0.7899727733315554
929,0.8901533209069385
930,0.4616532468675665
931,0.3270838036431025
932,0.8744563204938147
933,0.9570192869494074
934,0.9913029317377153
935,0.8097646114069614
936,0.5723785045563728
937,0.8125094306508598
938,0.44640309673140477
939,0.8976297633645062
940,0.8414827618951921
941,0.9980803361300868
942,0.9946691210547909
943,0.9920428983552796
944,0.2791859571231067
945,0.47120163998507825
946,0.85629680007367
947,0.9772497884318175
948,0.8795773509743939
949,0.8705530945264492
950,0.9198531412003791
951,0.8666776655783291
952,0.938960376362404
953,0.8729526218845994
954,0.8266770237425737
955,0.9517053242327392
956,0.8471657256373242
957,0.8291160845605949
958,0.854789692322593
959,0.7766329227236983
960,0.8155390389091091
961,0.9313633572337587
962,0.8451081022501846
963,0.8186239468115567
964,0.9987882792512035
965,0.969890190674913
966,0.9755979955177269
967,0.9999487515707042
968,0.6654584736138116
969,0.8185513216590479
970,0.9856638500972658
971,0.8946293045262458
972,0.9904666636511977
973,0.7911199735033548
974,0.9613971177997589
975,0.7789720222980083
976,0.8582969869532587
977,0.6329737381801426
978,0.5742736390882663
979,0.889701600001063
980,0.8944980264541008
981,0.9976812259870719
982,0.9398176491833057
983,0.9241617199952763
984,0.835723647236829
985,0.9995068632374686
986,0.3489375400053888
987,0.7030982752363291
988,0.24490554320708402
989,0.9865580650481133
990,0.5742736390882663
991,0.849410857715296
992,0.9991840300356055
993,0.9809951602480819
994,0.8304233141884699
995,0.9999561722857996
996,0.8552927228189695
997,0.7488816929021288
998,0.6175435410685134
999,0.3109078737993072
1000,0.9229966747040517
1001,0.7874719058474411
1002,0.9910556437717726
1003,0.0
1004,0.9954313472673675
1005,0.5125188598421847
1006,0.85629680007367
1007,0.7352730785966847
1008,0.9973407771055132
1009,0.9709499033793001
1010,0.31556077506596125
1011,0.7564397663740873
1012,0.8323671374504966
1013,0.9440800503984035
1014,0.9878521767319163
1015,0.9849288661196445
1016,0.9929744962976704
1017,0.9993041377437554
1018,0.8536350479106445
1019,0.42550978741913936
1020,0.9553308348925198
1021,0.5761678034437399
1022,0.3416189241202656
1023,0.8063990142869031
1024,0.8637913041189174
1025,0.8013496988079387
1026,0.8171070387980467
1027,0.8681361412730471
1028,0.2914160579743281
1029,0.2712276361944913
1030,0.45974496763418404
1031,0.6184762227007323
1032,0.6871000387741711
1033,0.8522646678328408
1034,0.9938983667729211
1035,0.8141640803659677
1036,0.43879400004729974
1037,0.9188997236868348
1038,0.8234426323920576
1039,0.919456462399657
1040,0.9938663877968338
1041,0.3953386611779235
1042,0.9701744862307419
1043,0.9998176003724006
1044,0.9343029098227155
1045,0.9388423090181214
1046,0.9674869741466277
1047,0.8993783914710668
1048,0.9916954185085312
1049,0.2671011927463398
1050,0.8045527591598969
1051,0.9561783493526924
1052,0.9029239561828226
1053,0.5285799411404577
1054,0.654516691577949
1055,0.5818442263234508
1056,0.9497807558235033
1057,0.9198531412003791
1058,0.835196368964999
1059,0.8201363968526787
1060,0.9786500976169114
1061,0.7005804416836178
1062,0.8968389546700407
1063,0.9484662002658909
1064,0.8734304234111541
1065,0.15326729986026577
1066,0.6081960199658452
1067,0.8818926292499853
1068,0.7968244690111765
1069,0.9822202654579045
1070,0.986417309966749
1071,0.9253192000304136
1072,0.9111608681677777
1073,0.44830718064225616
1074,0.9298728373984803
1075,0.8823735547183391
1076,0.7938354026308739
1077,0.9718636952861482
1078,0.914754218975184
1079,0.8293559521746925
1080,0.854789692322593
1081,0.8814443792041622
1082,0.9932430627903585
1083,0.9586791683869796
1084,0.8496723038288466
1085,0.8496938725553201
1086,0.909273888458964
1087,0.9916954185085312
1088,0.10169411043090171
1089,0.9634810689291289
1090,0.8155856977249664
1091,0.6817215789639268
1092,0.3792602714341804
1093,0.00841582216399106
1094,0.9994342492422051
1095,0.8069572974628483
1096,0.5837342608450136
1097,0.5209341769892689
1098,0.35628806709351957
1099,0.8860611149194367
1100,0.23345036141711728
1101,0.9396636648691566
1102,0.8091848719493577
1103,0.014523418970584734
1104,0.9011576051321984
1105,0.7801385919405944
1106,0.3859773990554445
1107,0.9666846091323151
1108,0.8577979391047336
1109,0.8856027320607789
1110,0.8435581867089659
1111,0.9170590722769308
1112,0.897315732706403
1113,0.9736230876952566
1114,0.39721512814215076
1115,0.7783879906899867
1116,0.8772273922168777
1117,0.48649727955534106
1118,0.989075875955882
1119,0.989075875955882
1120,0.7961427242045908
1121,0.9572767923736014
1122,0.9145762940379422
1123,0.9212376773384947
1124,0.9998176003724006
1125,0.8823735547183391
1126,0.8350102279596135
1127,0.9993960908369409
1128,0.8364719960576554
1129,0.9536118480047573
1130,0.8740600021217478
1131,0.0
1132,0.9536118480047573
1133,0.4414558119865255
1134,0.8030377328384535
1135,0.8842231818629467
1136,0.1455055540079646
1137,0.7945490092241553
1138,0.8207310797419025
1139,0.9611136324612483
1140,0.9999942952265515
1141,0.6119394586186739
1142,0.15042735926198225
1143,0.9883135111695049
1144,0.9544746049675358
1145,0.4198306505423388
1146,0.7327026739282921
1147,0.0
1148,0.2602641547068312
1149,0.9891872911317924
1150,0.9664151703023439
1151,0.7729248237095226
1152,0.7327026739282921
1153,0.7680076604616968
1154,0.9266130261984147
1155,0.1662883962364664
1156,0.969634338621108
1157,0.9972104676513468
1158,0.7695686139133455
1159,0.9996949986729231
1160,0.44259705077182954
1161,0.789398393197759
1162,0.9157022991529946
1163,0.9872537339612811
1164,0.8408286591424318
1165,0.799656777920671
1166,0.9997722986866894
1167,0.9542192014586505
1168,0.30734027710908496
1169,0.9336829047570571
1170,0.9988952458972286
1171,0.7600426337874184
1172,0.8309560885216072
1173,0.9253192000304136
1174,0.8091848719493577
1175,0.8705530945264492
1176,0.9972452505534741
1177,0.9954313472673675
1178,0.7275407699230133
1179,0.9736900629881162
1180,0.9335732309018476
1181,0.8992475164702637
1182,0.4368936601802548
1183,0.805280788639236
1184,0.9712992581646264
1185,0.9287176599720162
1186,0.7985254646361868
1187,0.43499414386045654
1188,0.8938291855920552
1189,0.8924007113111051
1190,0.9594980624021738
1191,0.950088836318279
1192,0.8660319103759139
1193,0.9298728373984803
1194,0.5000819848032878
1195,0.8487022043297623
1196,0.5780609727099787
1197,0.9501038355634437
1198,0.7564073154827516
1199,0.7933603735027319
1200,0.8719949113852372
1201,0.8892491342099809
1202,0.9860248117494469
1203,0.1934569450212933
1204,0.9872537339612811
1205,0.9237742105928006
1206,0.9054852068854231
1207,0.9935265831149
1208,0.9231524500470748
1209,0.8235979784286556
1210,0.9996667440071821
1211,0.7870956995746059
1212,0.9719231892999816
1213,0.8857339619665805
1214,0.8793038040024699
1215,0.423615735552221
1216,0.9849288661196445
1217,0.9272314361578232
1218,0.8063990142869031
1219,0.7082073052577363
1220,0.7307770656796255
1221,0.11412067122024894
1222,0.9822202654579045
1223,0.9832118227524735
1224,0.8607821849644985
1225,0.36551867208209354
1226,0.9162533731717508
1227,0.8642331343277458
1228,0.9442495737764982
1229,0.781884694964941
1230,0.9713638931822015
1231,0.872735415437723
1232,0.9561783493526924
1233,0.8946293045262458
1234,0.8030377328384535
1235,0.9809951602480819
1236,0.7588435060260643
1237,0.8141640803659677
1238,0.8969499649698326
1239,0.8086288143944397
1240,0.9241617199952763
1241,0.805280788639236
1242,0.5151969042003012
1243,0.895726922257369
1244,0.9978314373565579
1245,0.091014438549477
1246,0.8993783914710668
1247,0.9106054539803858
1248,0.9742892945497602
1249,0.35628806709351957
1250,0.8250624973215184
1251,0.9378987920222897
1252,0.9973728776282388
1253,0.8527709851083134
1254,0.661819710818364
1255,0.12844227040023593
1256,0.8125298160513981
1257,0.783046249072466
1258,0.938607400625973
1259,0.9024943446185012
1260,0.9332803846789258
1261,0.824646750013345
1262,0.8304233141884699
